Item_ID,Weight,Visibility,Category,Max_Price,Store_ID,Store_Establishment_Year,Item_Store_Sales,Outlet,FatContent_0,FatContent_1,FatContent_2,Store_Location_Type_0,Store_Location_Type_1,Store_Location_Type_2,Store_Size_0,Store_Size_1,Store_Size_2,Category_Type_0,Category_Type_1,Category_Type_2,Store_Type_0,Store_Type_1,Store_Type_2,Store_Type_3,Store_Age_0,Store_Age_1,Store_Age_2,Store_Age_3,Store_Age_4,Store_Age_5,Store_Age_6,Store_Age_7,Store_Age_8
FDY57,20.2,0.121153331,13,97.3752,OUT013,1987,958.752,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ34,10.85,0.163160327,13,107.4622,OUT017,2007,1693.7952,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCG19,20.25,0.148163564,9,232.7616,OUT049,1999,1874.8928,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI33,12.857645184136183,0.028281197,13,90.2146,OUT027,1985,3648.584,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDW27,5.86,0.15085330800000002,10,156.0314,OUT046,1997,2016.7082,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH04,6.115,0.011437302,5,92.4488,OUT017,2007,1358.2320000000002,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ39,19.7,0.018024769,10,104.499,OUT046,1997,1031.99,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCK19,9.8,0.090448534,11,194.5478,OUT035,2004,774.9912,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY20,12.5,0.08175276,6,89.0488,OUT046,1997,1267.6832,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN39,19.35,0.109667698,10,166.0816,OUT010,1998,671.1264,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCY41,16.75,0.075735621,8,34.5532,OUT046,1997,323.5788,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCN14,19.1,0.091917786,11,182.7608,OUT046,1997,1837.608,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR07,21.35,0.130127365,6,96.2094,OUT010,1998,190.4188,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW49,19.5,0.08248351599999999,3,179.2002,OUT013,1987,2865.6032,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN23,6.575,0.075507758,1,146.4444,OUT046,1997,1596.5884,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS33,6.67,0.124126756,13,88.9514,OUT017,2007,2125.2336,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY36,12.3,0.009425158,0,74.83800000000002,OUT049,1999,1537.9979999999996,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH20,16.1,0.024999711,6,97.841,OUT045,2002,1255.033,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR15,12.857645184136183,0.058545605999999986,10,155.8314,OUT019,1985,310.2628,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCP50,17.35,0.020676141,11,80.6618,OUT017,2007,1208.427,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS40,15.35,0.02346559,5,35.219,OUT010,1998,36.619,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDG38,8.975,0.05272914,3,86.4224,OUT046,1997,1022.6688,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO18,13.15,0.024630755,9,178.2686,OUT013,1987,2666.5290000000005,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCO54,19.5,0.014274292,9,55.6614,OUT046,1997,718.3982,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCW18,15.1,0.059313603,9,238.1248,OUT035,2004,4266.4464,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB36,5.465,0.048518008,0,132.9626,OUT035,2004,2360.9268,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ45,17.75,0.073349552,12,34.2216,OUT013,1987,934.7832,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP60,12.857645184136183,0.055648052,0,100.3016,OUT027,1985,2833.6448,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRD12,6.96,0.077129323,14,92.7146,OUT013,1987,1733.0774,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR47,17.85,0.08782496699999999,1,196.0794,OUT018,2009,1755.7146,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDJ10,5.095,0.13003120699999998,13,142.4838,OUT018,2009,561.9352,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRC25,5.73,0.045334098,14,87.0882,OUT013,1987,1803.6522,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW54,7.5,0.096333029,9,57.8588,OUT013,1987,1145.1760000000004,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA26,7.855,0.07385892299999999,4,218.6482,OUT013,1987,3723.8194,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRF01,5.655,0.17504710399999998,14,146.9102,OUT035,2004,1895.5326,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCZ17,12.15,0.132952286,8,37.6506,OUT010,1998,37.9506,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK46,9.6,0.08614586699999999,13,258.362,OUT010,1998,259.66200000000003,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCU41,18.85,0.0520115,8,190.3846,OUT013,1987,3630.6074,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV20,20.2,0.059790095,6,127.4678,OUT035,2004,3560.6984,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT15,12.15,0.071440118,10,182.295,OUT010,1998,549.285,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRI25,19.6,0.03395415,14,56.4614,OUT049,1999,773.6596,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA40,16.0,0.099271209,5,88.5856,OUT046,1997,878.8560000000001,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ15,12.857645184136183,0.020769677,4,117.5782,OUT027,1985,2741.0986,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDM13,6.425,0.06316338,2,132.2626,OUT035,2004,2098.6016,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCM05,6.825,0.059846975,8,262.5226,OUT046,1997,9779.9362,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD38,12.857645184136183,0.014342659,3,103.7674,OUT019,1985,203.7348,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRI01,7.97,0.057667173,14,172.1422,OUT010,1998,517.3266,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRG13,17.25,0.037155206,14,166.4526,OUT013,1987,3782.4098,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCT30,9.1,0.08041772400000001,9,48.8718,OUT049,1999,425.4462,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCG42,19.2,0.041227831,9,129.83100000000002,OUT046,1997,1947.465,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB14,12.857645184136183,0.102226474,3,91.312,OUT027,1985,3075.996,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDO27,12.857645184136183,0.178210285,10,95.7752,OUT027,1985,3930.8832,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDC14,14.5,0.06904249,3,41.4454,OUT010,1998,41.9454,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDB49,12.857645184136183,0.052791124,0,98.5384,OUT019,1985,591.2304,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDZ23,17.75,0.06760774900000001,0,188.024,OUT049,1999,2796.36,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ52,7.145,0.017887474,5,160.6578,OUT017,2007,1765.0358,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ56,8.985,0.184440421,6,99.67,OUT017,2007,3295.71,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCR54,16.35,0.091074449,9,196.811,OUT017,2007,3338.987,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRF01,5.655,0.0,14,147.5102,OUT046,1997,1166.4816,8,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRK12,9.5,0.041951439000000014,14,32.49,OUT049,1999,865.54,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL58,5.78,0.074087369,13,264.9568,OUT013,1987,6855.0768,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD44,8.05,0.0,6,257.5646,OUT013,1987,5153.292,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT50,6.75,0.108679906,4,95.6752,OUT018,2009,1246.3776,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRM23,16.6,0.136500981,7,173.3422,OUT017,2007,4138.6128,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCM31,6.095,0.081361288,11,141.9154,OUT045,2002,2694.4926,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY21,15.1,0.0,13,197.211,OUT010,1998,196.411,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDR22,19.35,0.018591464,13,112.9544,OUT049,1999,1342.2528,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCV06,11.3,0.066952965,9,192.0478,OUT018,2009,3099.9648,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR45,10.8,0.029107004,13,240.5222,OUT017,2007,4541.4218,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH60,19.7,0.0,0,194.411,OUT049,1999,5106.686,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR08,12.857645184136183,0.06587293599999999,6,113.1886,OUT019,1985,111.1886,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDA47,10.5,0.117149075,0,164.12099999999995,OUT018,2009,1794.331,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDS37,7.655,0.031994534,3,114.3492,OUT049,1999,1853.5872,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF12,8.235,0.08276363,0,146.5076,OUT018,2009,1625.8836,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDP24,20.6,0.083004078,0,119.4756,OUT046,1997,1090.5804,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU20,19.35,0.021490911,6,122.1098,OUT049,1999,2892.2352,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW44,9.5,0.058835928,6,170.2448,OUT010,1998,170.4448,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDY39,5.305,0.07871639,10,183.5608,OUT010,1998,551.2824,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRD37,9.8,0.013869809,14,47.40600000000001,OUT045,2002,978.726,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ35,9.6,0.022274264,1,101.699,OUT035,2004,2992.771,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB50,13.0,0.15361856599999998,3,79.6986,OUT046,1997,1480.0734,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY10,17.6,0.049267759,13,113.0176,OUT018,2009,2862.94,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK41,14.3,0.12826315,5,83.4224,OUT017,2007,681.7792,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL24,10.3,0.02494708,0,172.3422,OUT045,2002,5690.5926,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ07,15.1,0.157154813,6,62.2194,OUT010,1998,185.7582,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRI03,6.03,0.022832115,4,176.7028,OUT017,2007,1416.8224,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW56,7.68,0.070900282,6,192.6162,OUT046,1997,5580.0698,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR20,20.0,0.028180789,6,46.8744,OUT045,2002,905.488,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDC50,15.85,0.136497913,3,96.3094,OUT046,1997,2856.282,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCX05,15.2,0.162462044,8,117.6492,OUT010,1998,347.5476,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDU23,12.15,0.0,1,164.7184,OUT046,1997,3962.8416,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN45,19.35,0.118080437,13,222.6088,OUT035,2004,6040.1376,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ51,12.857645184136183,0.017466284,10,45.4718,OUT027,1985,1323.6104,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDH21,12.857645184136183,0.031073804,12,157.5604,OUT027,1985,5704.5744,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRZ11,8.85,0.113302223,14,125.1388,OUT017,2007,1114.5492,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCI43,19.85,0.025968706,9,49.5376,OUT046,1997,1006.6896,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRF03,19.1,0.045400017,4,38.8138,OUT045,2002,690.4346,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCF30,17.0,0.126958147,9,125.8362,OUT017,2007,2516.724,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB12,11.15,0.105307659,0,102.0648,OUT046,1997,1038.648,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW19,12.35,0.038500421,6,110.757,OUT046,1997,1208.427,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB45,20.85,0.02137305,6,103.3306,OUT045,2002,522.653,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY55,12.857645184136183,0.0,6,255.7988,OUT027,1985,9251.9568,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDK40,7.035,0.0,5,263.291,OUT010,1998,525.982,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDU11,4.785,0.09297084,1,122.0098,OUT018,2009,2048.6666,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDP33,12.857645184136183,0.088839949,13,254.2672,OUT027,1985,10993.6896,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDN49,17.25,0.209600084,2,40.348,OUT010,1998,39.948,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDR15,9.3,0.033505804,10,153.4314,OUT045,2002,2482.1024,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO38,17.25,0.072986772,3,78.8986,OUT045,2002,1635.8706,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRC24,17.85,0.024961677,14,153.1998,OUT017,2007,3383.5956,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCU17,12.857645184136183,0.092433518,8,101.6674,OUT027,1985,1426.1436,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDK22,9.8,0.026081567000000003,13,217.585,OUT035,2004,4327.7,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRP35,18.85,0.09079168,7,127.1336,OUT013,1987,3579.3408,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL29,9.695,0.113917889,8,158.2604,OUT035,2004,2693.8268,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG53,10.0,0.045928229,5,138.118,OUT049,1999,1957.452,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRM23,16.6,0.135620265,7,172.9422,OUT013,1987,2931.5174,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR09,18.25,0.077709902,13,259.6962,OUT035,2004,5438.9202,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCJ30,5.82,0.134975628,9,170.579,OUT010,1998,509.337,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDZ04,9.31,0.037955094,5,62.151,OUT046,1997,1201.769,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM10,18.25,0.076125668,13,214.0218,OUT045,2002,2564.6616,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR21,19.7,0.067039526,13,178.33700000000005,OUT049,1999,1411.496,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRJ49,6.865,0.014021626,14,127.1652,OUT045,2002,1291.652,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDJ15,11.35,0.023358738,4,184.4608,OUT049,1999,4042.7376,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO34,17.7,0.029933275,13,169.0816,OUT035,2004,5201.2296,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCG30,12.857645184136183,0.111777297,9,124.6046,OUT027,1985,2863.6058,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDS60,20.85,0.032448523,0,177.866,OUT046,1997,1078.596,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX57,17.25,0.047266211,13,97.0068,OUT046,1997,1846.9292,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS40,15.35,0.01404119,5,38.419,OUT049,1999,476.047,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT08,13.65,0.04917754,6,151.805,OUT013,1987,2696.49,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN29,15.2,0.020280476,8,49.1034,OUT010,1998,194.4136,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDY27,6.38,0.031962866,4,178.0344,OUT045,2002,535.3032,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCR29,12.857645184136183,0.054376275,8,56.293,OUT027,1985,2546.685,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDZ02,6.905,0.06385097099999999,4,97.2726,OUT010,1998,195.7452,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDP40,12.857645184136183,0.060154968,5,110.1544,OUT019,1985,111.8544,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDE11,12.857645184136183,0.134441765,15,183.9924,OUT027,1985,6478.234,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRL35,15.7,0.03067808,7,44.777,OUT013,1987,605.878,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD56,15.2,0.103758647,6,177.0054,OUT035,2004,2976.7918,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO39,12.857645184136183,0.13670167800000002,10,182.1608,OUT027,1985,5880.3456,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDG32,12.857645184136183,0.308145448,6,222.0772,OUT019,1985,889.5088,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDU50,12.857645184136183,0.07480619599999999,4,112.9176,OUT027,1985,3435.528,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDX24,8.355,0.013926425,0,93.0462,OUT035,2004,1110.5544,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCN43,12.15,0.006754117,11,122.173,OUT013,1987,2586.633,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK34,13.35,0.0,13,238.7564,OUT018,2009,1906.8512,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCN41,17.0,0.052209303,8,122.373,OUT046,1997,2586.633,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW16,17.35,0.041538713,5,93.1804,OUT049,1999,1378.206,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP46,12.857645184136183,0.13064231,13,88.383,OUT019,1985,89.883,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCD07,9.1,0.055382616,9,115.0518,OUT013,1987,683.1108,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG44,6.13,0.0,6,54.1298,OUT046,1997,1348.245,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC20,12.857645184136183,0.041970938,6,55.4272,OUT019,1985,111.8544,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDB23,19.2,0.005583951,15,226.9062,OUT013,1987,4514.124,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK59,8.895,0.075757177,7,233.8616,OUT018,2009,937.4464,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDT31,19.75,0.012467648,6,188.1872,OUT049,1999,2458.1336,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB15,10.895,0.137368051,4,264.3568,OUT018,2009,4745.8224,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDI56,12.857645184136183,0.092933158,6,91.0146,OUT027,1985,3466.1548,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCQ17,10.3,0.117593973,8,154.463,OUT017,2007,2503.408,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH44,19.1,0.026018497,6,148.2418,OUT017,2007,3089.9778,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
